name,district,price,bedroom,wc,acreage,link
"Nhà LandMark 81, 4.2 x 11M, 3 tầng, Võ Duy Ninh, Giá tổt, 5 tỷ nhỉnh","Quận Bình Thạnh, TPHCM",5 tỷ 690 triệu,2 PN,2 WC,55 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nha-landmark-81-4-2-x-11m-3-tang-vo-duy-ninh-gia-tot-5-ty-nhinh-id22430398
"bán Nhà 2 lầu mặt tiền đường 12C Nguyễn Văn Tăng, Long Thạnh Mỹ, Q9","Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ 500 triệu,4 PN,4 WC,56 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-2-lau-mat-tien-duong-12c-nguyen-van-tang-long-thanh-my-q9-id22274122
"GV. CHDV 40P, TN tới 160 triệu/th. Nhà 309m2, 5T, gần Đại học Văn Lang","Quận Gò Vấp, TPHCM",26 tỷ 950 triệu,4 PN,3 WC,70 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/gv-chdv-40p-tn-toi-160-trieu-th-nha-309m2-5t-gan-dai-hoc-van-lang-id22507432
"Siêu đẹp! Nhà 70m2, hẻm xe hơi, 4PN, ngay chợ Bà Chiểu, P12","Quận Bình Thạnh, TPHCM",7 tỷ 590 triệu,40 PN,40 WC,309 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/sieu-dep-nha-70m2-hem-xe-hoi-4pn-ngay-cho-ba-chieu-p12-id22524652
"MT Cư xá Lữ Gia Q11 78m2, 4x19.5 có dòng tiền tiện xây mới, 15.5 tỷ TL","Quận 11, TPHCM",15 tỷ 500 triệu,4 PN,4 WC,70 m2,https://mogi.vn/quan-11/mua-nha-mat-tien-pho/mt-cu-xa-lu-gia-q11-78m2-4x19-5-co-dong-tien-tien-xay-moi-15-5-ty-tl-id21865980
SIÊU PHẨM NHÀ PHỐ ĐẸP XUẤT SẮC Giá : 2 tỷ 250  Hẻm Nguyễn Văn Khối P9,"Quận Gò Vấp, TPHCM",2 tỷ 250 triệu,3 PN,2 WC,79 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/sieu-pham-nha-pho-dep-xuat-sac-gia-2-ty-250-hem-nguyen-van-khoi-p9-id22525523
Khu Đồng Bộ- NGUYỄN CÔNG HOAN- 60m2(4x15 )- 5Tầng- 5PN- Dân Trí Cao,"Quận Phú Nhuận, TPHCM",10 tỷ 900 triệu,3 PN,4 WC,42 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/khu-dong-bo-nguyen-cong-hoan-60m2-4x15-5tang-5pn-dan-tri-cao-id22361630
Ngộp. Bán nhà Mặt tiền Khuông việt . 4.5x21. 3 lầu. pháp lí chuẩn. 13,"Quận Tân Phú, TPHCM",13 tỷ,5 PN,5 WC,60 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/ngop-ban-nha-mat-tien-khuong-viet-4-5x21-3-lau-phap-li-chuan-13-id22511503
"Gấp Bán Căn Góc HXH Lê Thị Riêng - 5x13 - Ngay UBBD Quận 12 - 3,89 Tỷ","Quận 12, TPHCM",3 tỷ 890 triệu,4 PN,4 WC,95 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/gap-ban-can-goc-hxh-le-thi-rieng-5x13-ngay-ubbd-quan-12-3-89-ty-id22488097
Nhà khu phân lô NGUYỄN CÔNG HOAN ngay khu phố ẩm thực PHAN XÍCH LONG,"Quận Phú Nhuận, TPHCM",1 tỷ 815 triệu,2 PN,2 WC,67 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/nha-khu-phan-lo-nguyen-cong-hoan-ngay-khu-pho-am-thuc-phan-xich-long-id22527236
"Ngộp! Bán gấp nhà C4 75m2 - Ngang 7,5m - Hẻm xe tải gần Phạm Văn Đồng","Quận Bình Thạnh, TPHCM",6 tỷ 900 triệu,5 PN,6 WC,54 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ngop-ban-gap-nha-c4-75m2-ngang-7-5m-hem-xe-tai-gan-pham-van-dong-id22496900
Bán biệt thự thảo điền siêu hiếm 660m2 chỉ 85 tỷ có hồ bơi sân vườn kh,"Quận 2 (TP. Thủ Đức), TPHCM",85 tỷ,3 PN,3 WC,75 m2,https://mogi.vn/quan-2/mua-nha-biet-thu-lien-ke/ban-biet-thu-thao-dien-sieu-hiem-660m2-chi-85-ty-co-ho-boi-san-vuon-kh-id22162099
"Nhà đẹp 3 tầng, Khu hiếm nhà bán Ngay chợ Bà Chiểu, Phan B Châu,4.09tỷ","Quận Bình Thạnh, TPHCM",4 tỷ 90 triệu,4 PN,3 WC,620 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nha-dep-3-tang-khu-hiem-nha-ban-ngay-cho-ba-chieu-phan-b-chau-4-09ty-id22429440
"Bán đất mặt tiền Kinh Doanh đường 8 Lò Lu, Trường Thạnh, Q9 - Dt: 124m","Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ 500 triệu,3 PN,3 WC,31 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-dat-mat-tien-kinh-doanh-duong-8-lo-lu-truong-thanh-q9-dt-124m-id22327316
"Nhà hẻm KIA MORNING Huỳnh Tấn Phát, ngang 4m5, 3PN, giá 6tỷ","Quận 7, TPHCM",6 tỷ,1 PN,1 WC,124 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/nha-hem-kia-morning-huynh-tan-phat-ngang-4m5-3pn-gia-6ty-id22510367
"Gv. chdv 19p, tn tới 85 triệu/th. nhà 119m2, ngang 10m, 5t, hẻm 12m,","Quận Gò Vấp, TPHCM",13 tỷ 950 triệu,2 PN,2 WC,55 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/gv-chdv-19p-tn-toi-85-trieu-th-nha-119m2-ngang-10m-5t-hem-12m-id22527667
"Nhà mới ở ngay, 4 tầng, 64m2 - oto đỗ cửa, sát mặt tiền Lê Quang Định","Quận Bình Thạnh, TPHCM",6 tỷ 950 triệu,19 PN,19 WC,119 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nha-moi-o-ngay-4-tang-64m2-oto-do-cua-sat-mat-tien-le-quang-dinh-id22524584
"MTKD  Q10 139m2 6.5x22 4 tầng 8PN có 50tr/th, đắc địa , chỉ 29.5 tỷ TL","Quận 10, TPHCM",29 tỷ 500 triệu,4 PN,4 WC,64 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/mtkd-q10-139m2-6-5x22-4-tang-8pn-co-50tr-th-dac-dia-chi-29-5-ty-tl-id21879319
Cần tiền trang trải bán nhà HXH Nguyễn Văn Lượng Gò Vấp giá 1 tỷ 680,"Quận Gò Vấp, TPHCM",1 tỷ 680 triệu,8 PN,4 WC,139 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/can-tien-trang-trai-ban-nha-hxh-nguyen-van-luong-go-vap-gia-1-ty-680-id22525520
"Hẻm Xe Tải 8m HOÀ BÌNH, 80m2(4x20 Vuông Vức), 2 Tầng, Chỉ 80 Tr/m2","Quận Tân Phú, TPHCM",6 tỷ 400 triệu,4 PN,5 WC,40 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/hem-xe-tai-8m-hoa-binh-80m2-4x20-vuong-vuc-2-tang-chi-80-tr-m2-id22317991
"Siêu Phẩm 4 Tầng - Hẻm XH - 4,6x10 - Kế Bên Emart Phan Huy Ích - 5,98T","Quận Gò Vấp, TPHCM",5 tỷ 980 triệu,3 PN,2 WC,80 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/sieu-pham-4-tang-hem-xh-4-6x10-ke-ben-emart-phan-huy-ich-5-98t-id22486475
TRẦN HỮU TRANG - Phú Nhuận - xe hơi ngủ - nhà mới đẹp - 4x16m - 5 TẦNG,"Quận Phú Nhuận, TPHCM",2 tỷ 540 triệu,4 PN,3 WC,44 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/tran-huu-trang-phu-nhuan-xe-hoi-ngu-nha-moi-dep-4x16m-5-tang-id22527229
Gấp định cư! Bán gấp căn nhà C4 81m2 - Ngang 6m - Hẻm ôtô - Nhỉnh 6 tỷ,"Quận Bình Thạnh, TPHCM",6 tỷ 500 triệu,4 PN,4 WC,64 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/gap-dinh-cu-ban-gap-can-nha-c4-81m2-ngang-6m-hem-oto-nhinh-6-ty-id22496891
"Khách sạn MT Lê Thánh Tôn ngay Chợ Bến Thành - 8x20m hầm 9 tầng, HĐT 5","Quận 1, TPHCM",200 tỷ,2 PN,2 WC,81 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/khach-san-mt-le-thanh-ton-ngay-cho-ben-thanh-8x20m-ham-9-tang-hdt-5-id22097673
"1 xẹc ngay Ngã tư hàng xanh, 4.5 x 9.7, 4 tầng mới, Khu dân trí, 6.1ty","Quận Bình Thạnh, TPHCM",6 tỷ 100 triệu,30 PN,30 WC,160 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/1-xec-ngay-nga-tu-hang-xanh-4-5-x-9-7-4-tang-moi-khu-dan-tri-6-1ty-id22423619
"Bán nhà Huỳnh Tấn Phát, 75m2, 3 tầng chỉ hơn 6 tỷ","Quận 7, TPHCM",6 tỷ 950 triệu,5 PN,4 WC,43 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/ban-nha-huynh-tan-phat-75m2-3-tang-chi-hon-6-ty-id22508829
bán biệt thự giá rẻ mỹ văn đơn lập 280m2 chỉ 63 tỷ ngay phú mỹ hưng,"Quận 7, TPHCM",63 tỷ,7 PN,7 WC,75 m2,https://mogi.vn/quan-7/mua-nha-biet-thu-lien-ke/ban-biet-thu-gia-re-my-van-don-lap-280m2-chi-63-ty-ngay-phu-my-hung-id22236140
"Hot!!! Nhà đẹp 4 tầng, 50m2, hẻm xe hơi, giáp Phú Nhuận","Quận Bình Thạnh, TPHCM",7 tỷ 150 triệu,6 PN,6 WC,280 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/hot-nha-dep-4-tang-50m2-hem-xe-hoi-giap-phu-nhuan-id22519697
"Biệt thự HXH 275m2 giáp Q6, 3T 6PN, sân vườn, nội thất gỗ, 24 tỷ TL","Quận Bình Tân, TPHCM",24 tỷ,4 PN,5 WC,50 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/biet-thu-hxh-275m2-giap-q6-3t-6pn-san-vuon-noi-that-go-24-ty-tl-id21905523
Còn đúng 1 căn rẻ nhất ngay HXH Phan Văn Trị Bình Thạnh 2 tỷ 660 triệu,"Quận Bình Thạnh, TPHCM",2 tỷ 660 triệu,6 PN,4 WC,275 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/con-dung-1-can-re-nhat-ngay-hxh-phan-van-tri-binh-thanh-2-ty-660-trieu-id22525515
Hai Mặt Tiền Nguyễn Trung Trực Q10 ( 6 * 18 ) 15 Tỷ,"Quận 10, TPHCM",15 tỷ,2 PN,2 WC,55 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/hai-mat-tien-nguyen-trung-truc-q10-6-18-15-ty-id22387165
Bán Nhà Hẻm 3.5m- HỒNG BÀNG Thông 3 THÁNG 2- Q.11- 40m2- 3Tầng- 3PN,"Quận 11, TPHCM",4 tỷ 500 triệu,3 PN,2 WC,90 m2,https://mogi.vn/quan-11/mua-nha-hem-ngo/ban-nha-hem-3-5m-hong-bang-thong-3-thang-2-q-11-40m2-3tang-3pn-id22060202
"Bán nhà mặt tiền Nguyễn Trường Tộ. 4x20. 4 lầu, 5PN3Wc.","Quận Tân Phú, TPHCM",11 tỷ 499 triệu,3 PN,2 WC,40 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/ban-nha-mat-tien-nguyen-truong-to-4x20-4-lau-5pn3wc-id22509891
"Bán Nhà 4 Tầng HXT Lê Đức Thọ - P15 - GV - Ngang 5,4m - 74m - 7,9 Tỷ","Quận Gò Vấp, TPHCM",7 tỷ 900 triệu,5 PN,3 WC,80 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-4-tang-hxt-le-duc-tho-p15-gv-ngang-5-4m-74m-7-9-ty-id22484251
Nhà cực đẹp 5 tầng trong khu COMPOUND RẤT VIP SÁT MT 16M RA HẬU GIANG,"Quận 6, TPHCM",1 tỷ 790 triệu,4 PN,2 WC,74 m2,https://mogi.vn/quan-6/mua-nha-hem-ngo/nha-cuc-dep-5-tang-trong-khu-compound-rat-vip-sat-mt-16m-ra-hau-giang-id22527222
"Ngộp! Bán gấp nhà 2 tầng 90m2 - Ngang 7,5m - Lô góc - Nhỉnh 7 Tỷ","Quận Bình Thạnh, TPHCM",7 tỷ 300 triệu,5 PN,4 WC,63 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ngop-ban-gap-nha-2-tang-90m2-ngang-7-5m-lo-goc-nhinh-7-ty-id22496886
Kẹt bank bán nhà MT Võ Văn Tần - P.5 Q3 - 9x22m - 7 tầng - HĐ thuê 200,"Quận 3, TPHCM",65 tỷ,3 PN,3 WC,90 m2,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/ket-bank-ban-nha-mt-vo-van-tan-p-5-q3-9x22m-7-tang-hd-thue-200-id22154443
"Giá tốt 83m2, 3 tầng chính chủ, Ngay Nguyễn Văn Đậu, Hẻm thoáng, 7.45T","Quận Bình Thạnh, TPHCM",7 tỷ 450 triệu,7 PN,7 WC,198 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/gia-tot-83m2-3-tang-chinh-chu-ngay-nguyen-van-dau-hem-thoang-7-45t-id22423610
"Bán nhà Mặt tiền Lò Lu , Trường Thạnh, Q9 - DT: 140m2 ( ngang 5x28m )","Quận 9 (TP. Thủ Đức), TPHCM",6 tỷ 900 triệu,6 PN,6 WC,83 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-mat-tien-lo-lu-truong-thanh-q9-dt-140m2-ngang-5x28m-id22330492
"Bán Đất TTQ7 chỉ 50triệu/m, nở hậu ngang 6m, thích hợp xây CHDV, 8.x t","Quận 7, TPHCM",8 tỷ 400 triệu,3 PN,2 WC,140 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/ban-dat-ttq7-chi-50trieu-m-no-hau-ngang-6m-thich-hop-xay-chdv-8-x-t-id22508806
"Bán biệt thự Mỹ Thái, Phú Mỹ Hưng, hai mặt tiền đường nhìn công viên","Quận 7, TPHCM",26 tỷ 500 triệu,0 PN,0 WC,165 m2,https://mogi.vn/quan-7/mua-nha-biet-thu-lien-ke/ban-biet-thu-my-thai-phu-my-hung-hai-mat-tien-duong-nhin-cong-vien-id22219030
[ Nhà BÙI VIỆN Quận 1 ] siêu phẩm khu phố tây PHẠM NGŨ LÃO QUẬN 1 SHR,"Quận 1, TPHCM",1 tỷ 990 triệu,4 PN,4 WC,126 m2,https://mogi.vn/quan-1/mua-nha-hem-ngo/nha-bui-vien-quan-1-sieu-pham-khu-pho-tay-pham-ngu-lao-quan-1-shr-id22496856
"Chỉ còn 1 căn duy nhất 70m2, giá chỉ 3 tỷ 5, Nguyễn Văn Quá chợ Cầu","Quận 12, TPHCM",3 tỷ 520 triệu,4 PN,4 WC,42 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/chi-con-1-can-duy-nhat-70m2-gia-chi-3-ty-5-nguyen-van-qua-cho-cau-id22523194
"Siêu phẩm nhà 4 tầng, 55m2, hẻm xe hơi, ngay công viên Làng Hoa Gò Vấp","Quận Gò Vấp, TPHCM",7 tỷ 150 triệu,2 PN,1 WC,71 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/sieu-pham-nha-4-tang-55m2-hem-xe-hoi-ngay-cong-vien-lang-hoa-go-vap-id22519102
"MTKD Lý Thánh Tông Tân Phú 189m2 3T 4.6x30 nở hậu, chỉ 26 tỷ TL, hiếm","Quận Tân Phú, TPHCM",26 tỷ,4 PN,4 WC,55 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/mtkd-ly-thanh-tong-tan-phu-189m2-3t-4-6x30-no-hau-chi-26-ty-tl-hiem-id21917648
"Bán nhà MT ĐS34B ngay công viên Cao Đức Lân, An Phú,Q2 (4x20) Hầm-3lầu","Quận 2 (TP. Thủ Đức), TPHCM",15 tỷ,2 PN,2 WC,55 m2,https://mogi.vn/quan-2/mua-nha-mat-tien-pho/ban-nha-mt-ds34b-ngay-cong-vien-cao-duc-lan-an-phu-q2-4x20-ham-3lau-id22338825
82m Đường Xe Tải Cư Xá Bắc Hải P15 q10 ( 3.7 * 22 ) 13.5 Tỷ,"Quận 10, TPHCM",13 tỷ 500 triệu,5 PN,6 WC,80 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/82m-duong-xe-tai-cu-xa-bac-hai-p15-q10-3-7-22-13-5-ty-id22387183
Hẻm Trước Nhà 6m- LẠC LONG QUÂN- Q.Tân Bình- 66m2(4.2×17)- Vuông Vức,"Quận Tân Bình, TPHCM",8 tỷ 200 triệu,2 PN,2 WC,82 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/hem-truoc-nha-6m-lac-long-quan-q-tan-binh-66m2-4-2-17-vuong-vuc-id22029004
Bán Nhà Phạm Văn Chiêu - Gò Vấp - 4 Tầng -Hẻm Xe Tải -4x13 -Nhỉnh 5 Tỷ,"Quận Gò Vấp, TPHCM",5 tỷ 899 triệu,4 PN,3 WC,67 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-pham-van-chieu-go-vap-4-tang-hem-xe-tai-4x13-nhinh-5-ty-id22470050
"💥💥 Quận 6 👉 1 tỷ 265 TL Bán nhà Đặng Nguyên Cẩn P13 Q6, DT:25m2 2PN","Quận 6, TPHCM",1 tỷ 265 triệu,4 PN,5 WC,50 m2,https://mogi.vn/quan-6/mua-nha-hem-ngo/quan-6-1-ty-265-tl-ban-nha-dang-nguyen-can-p13-q6-dt-25m2-2pn-id22527208
"Hiếm! Bán gấp nhà 2 tầng gỗ quý 86m2 - Ngang 5,7m - Giá nhỉnh 6 Tỷ","Quận Bình Thạnh, TPHCM",6 tỷ 250 triệu,2 PN,2 WC,25 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/hiem-ban-gap-nha-2-tang-go-quy-86m2-ngang-5-7m-gia-nhinh-6-ty-id22496842
"Tôi cần bán gấp tòa nhà hầm 8 tầng MT Lê Văn Sỹ, Q3. HDT siêu cao 2,3","Quận 3, TPHCM",69 tỷ,3 PN,3 WC,86 m2,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/toi-can-ban-gap-toa-nha-ham-8-tang-mt-le-van-sy-q3-hdt-sieu-cao-2-3-id22118477
"Hẻm 5m xe hơi quay đầu, 45m2 phân lô, 3 tầng, Phan Chu Trinh, 6.45 tỷ","Quận Bình Thạnh, TPHCM",6 tỷ 450 triệu,8 PN,8 WC,108 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/hem-5m-xe-hoi-quay-dau-45m2-phan-lo-3-tang-phan-chu-trinh-6-45-ty-id22422209
"Hàng hiếm nhất khu vực TTQ7, ô tô đỗ cửa, 86m vừa ở vừa kinh doanh, 7.","Quận 7, TPHCM",7 tỷ 800 triệu,4 PN,4 WC,45 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/hang-hiem-nhat-khu-vuc-ttq7-o-to-do-cua-86m-vua-o-vua-kinh-doanh-7-id22508226
"Bán biệt thự Mỹ Thái, Phú Mỹ Hưng, hai mặt tiền đường nhìn công viên","Quận 7, TPHCM",32 tỷ 500 triệu,4 PN,5 WC,86 m2,https://mogi.vn/quan-7/mua-nha-biet-thu-lien-ke/ban-biet-thu-my-thai-phu-my-hung-hai-mat-tien-duong-nhin-cong-vien-id22428810
Nợ bọn cho vay nặng lãi bán nhanh nhà Vườn Lài- Tân Phú DT 8×20 1T2L,"Quận Tân Phú, TPHCM",1 tỷ 580 triệu,4 PN,4 WC,126 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/no-bon-cho-vay-nang-lai-ban-nhanh-nha-vuon-lai-tan-phu-dt-8-20-1t2l-id22497904
"Gấp bán nhà Nguyễn Văn Quá, 70m2 chỉ 3 tỷ 5, 50m là mặt tiền 4.2 x 17","Quận 12, TPHCM",3 tỷ 500 triệu,5 PN,3 WC,160 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/gap-ban-nha-nguyen-van-qua-70m2-chi-3-ty-5-50m-la-mat-tien-4-2-x-17-id22523166
"Biệt thự phố 5 tầng, 70m2, hẻm xe hơi 6m, sát mặt tiền Nơ Trang Long","Quận Bình Thạnh, TPHCM",10 tỷ 930 triệu,2 PN,1 WC,70 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/biet-thu-pho-5-tang-70m2-hem-xe-hoi-6m-sat-mat-tien-no-trang-long-id22518057
"MT Tân Xuân chợ vải Tân Bình 96m2 4.2x22 5 tầng nở hậu, giá 26.8 tỷ TL","Quận Tân Bình, TPHCM",26 tỷ 800 triệu,4 PN,5 WC,70 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/mt-tan-xuan-cho-vai-tan-binh-96m2-4-2x22-5-tang-no-hau-gia-26-8-ty-tl-id21925535
[Quận 6]💥1 Tỷ 520💥 Bán Nhà góc 2 mặt hẻm 1/ đg Bà Hom P13 DT:51.1m2,"Quận 6, TPHCM",1 tỷ 520 triệu,5 PN,5 WC,96 m2,https://mogi.vn/quan-6/mua-nha-hem-ngo/quan-6-1-ty-520-ban-nha-goc-2-mat-hem-1-dg-ba-hom-p13-dt-51-1m2-id22525508
Mặt Tiền Bình Phú Đường 26 ( 4 * 19 ) 3 Lầu 14.5 Tỷ,"Quận 6, TPHCM",14 tỷ 500 triệu,2 PN,2 WC,55 m2,https://mogi.vn/quan-6/mua-nha-mat-tien-pho/mat-tien-binh-phu-duong-26-4-19-3-lau-14-5-ty-id21721537
"Nhà Đẹp Ở Ngay- THIÊN PHƯỚC- 50m2(4x12.5)- 3 Tầng- Gíap Q.10, Q.11","Quận Tân Bình, TPHCM",5 tỷ 900 triệu,4 PN,4 WC,90 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/nha-dep-o-ngay-thien-phuoc-50m2-4x12-5-3-tang-giap-q-10-q-11-id21998123
Đất Lớn 295m2 Thạnh Xuân 22 - Quận 12 - Đường 6m - 10x30 Nhỉnh 10 Tỷ,"Quận 12, TPHCM",10 tỷ 490 triệu,3 PN,3 WC,50 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/dat-lon-295m2-thanh-xuan-22-quan-12-duong-6m-10x30-nhinh-10-ty-id22469235
Hẻm XH thông 🚘- ngang gần 6M DT:72m2 MT GẦN CHỢ PHẠM VĂN BẠCH G.Vấp,"Quận Gò Vấp, TPHCM",1 tỷ 985 triệu,2 PN,1 WC,295 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/hem-xh-thong-ngang-gan-6m-dt-72m2-mt-gan-cho-pham-van-bach-g-vap-id22527196
Ngộp bán lỗ 500tr - Nhà 2 tầng 84m2 - Gần mặt tiền - Giá nhỉnh 5 Tỷ,"Quận Bình Thạnh, TPHCM",6 tỷ 100 triệu,4 PN,5 WC,72 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ngop-ban-lo-500tr-nha-2-tang-84m2-gan-mat-tien-gia-nhinh-5-ty-id22476772
"Kẹt bank bán gấp MT Hai Bà Trưng, Quận 1 - 8.5x22m - 3 tầng - HĐT 250","Quận 1, TPHCM",75 tỷ,1 PN,1 WC,81 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ket-bank-ban-gap-mt-hai-ba-trung-quan-1-8-5x22m-3-tang-hdt-250-id22165060
"Ngay D2, Nguyễn Gia Trí, 3.8 x 10.5, Nhà đẹp 3 tầng, 4.49 tỷ","Quận Bình Thạnh, TPHCM",4 tỷ 490 triệu,5 PN,4 WC,200 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ngay-d2-nguyen-gia-tri-3-8-x-10-5-nha-dep-3-tang-4-49-ty-id22422205
"Bán Nhà Đường 359 Đỗ Xuân Hợp, Phước Long B ,Quận 9  - DT 73m2 giá 5T8","Quận 9 (TP. Thủ Đức), TPHCM",5 tỷ 800 triệu,4 PN,3 WC,39 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-duong-359-do-xuan-hop-phuoc-long-b-quan-9-dt-73m2-gia-5t8-id22445914
"Bán đất 2 MT hẻm ô tô đến nhà Huỳnh Tấn Phát,ngang 4m chỉ nhỉnh 6 tỷ","Quận 7, TPHCM",6 tỷ 750 triệu,4 PN,4 WC,73 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/ban-dat-2-mt-hem-o-to-den-nha-huynh-tan-phat-ngang-4m-chi-nhinh-6-ty-id22508820
Bán nhà mặt tiền đường Phan Khiêm Ích kế trường Võ Thị Sáu Phú Mỹ Hưng,"Quận 7, TPHCM",26 tỷ,2 PN,1 WC,68 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-phan-khiem-ich-ke-truong-vo-thi-sau-phu-my-hung-id22427635
"Quận 12, Rất gấp, chỉ bán 3 ngày, Nhà Nguyễn Văn Quá 150m2, 8,1x20, 4T","Quận 12, TPHCM",8 tỷ 900 triệu,5 PN,5 WC,111 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/quan-12-rat-gap-chi-ban-3-ngay-nha-nguyen-van-qua-150m2-8-1x20-4t-id22513307
✅ Bán Gấp Nhà Nguyên Căn 10PN-10WC Hẻm 2 Ô Tô Tránh Nhau Lộ Giới 12m ✅,"Quận 1, TPHCM",21 tỷ,8 PN,10 WC,150 m2,https://mogi.vn/quan-1/mua-nha-mat-tien-pho/ban-gap-nha-nguyen-can-10pn-10wc-hem-2-o-to-tranh-nhau-lo-gioi-12m-id22100361
Biệt thự 3 tầng - 90m2 - đường Phan Đình Phùng P15,"Quận Phú Nhuận, TPHCM",9 tỷ 730 triệu,10 PN,10 WC,126 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/biet-thu-3-tang-90m2-duong-phan-dinh-phung-p15-id22518018
MT lô góc khu Tên Lửa 122m2 6.5x21 cho thuê 45tr/th ngộp bank 21 tỷ TL,"Quận Bình Tân, TPHCM",21 tỷ,3 PN,3 WC,90 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/mt-lo-goc-khu-ten-lua-122m2-6-5x21-cho-thue-45tr-th-ngop-bank-21-ty-tl-id21944733
"💥Chính Chủ Cần Bán Nhà HXH 7m 1/ Hồ Văn Huê,Khu Vip Phường 9,P.Nhuận","Quận Phú Nhuận, TPHCM",2 tỷ 760 triệu,4 PN,1 WC,122 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/chinh-chu-can-ban-nha-hxh-7m-1-ho-van-hue-khu-vip-phuong-9-p-nhuan-id22525504
Nhà Kín MT Bình Phú p11 q6 ( 4 * 19 ) 5 Lầu 10 Tỷ,"Quận 6, TPHCM",10 tỷ,2 PN,2 WC,55 m2,https://mogi.vn/quan-6/mua-nha-mat-tien-pho/nha-kin-mt-binh-phu-p11-q6-4-19-5-lau-10-ty-id21875549
