name,district,price,bedroom,wc,acreage,link,date
"Đường xe hơi thông - gần nguyễn ảnh thủ quận 12 - gần 90m2, 2 tầng -","Quận 12, TPHCM",4 tỷ 800 triệu,3 PN,4 WC,184 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/duong-xe-hoi-thong-gan-nguyen-anh-thu-quan-12-gan-90m2-2-tang-id22516226,2024-04-28
"Giá 22 tỷ có sổ hồng sở hữu ngay nhà phố khu Hưng Gia 3, Phú Mỹ Hưng","Quận 7, TPHCM",22 tỷ,4 PN,3 WC,90 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/gia-22-ty-co-so-hong-so-huu-ngay-nha-pho-khu-hung-gia-3-phu-my-hung-id22502912,2024-04-28
"Bán nhà Mặt tiền chợ Hoàng Hữu Nam , Tân Phú, Q9. Ngang 7m giá 18 tỷ 5","Quận 9 (TP. Thủ Đức), TPHCM",18 tỷ 500 triệu,5 PN,55 WC,11 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-mat-tien-cho-hoang-huu-nam-tan-phu-q9-ngang-7m-gia-18-ty-5-id21582769,2024-04-28
"Bán nhà hẻm đường Lạc Long Quân, 4 Tầng, Ngang 6m, nhỉnh 7 tỷ","Quận Tân Bình, TPHCM",7 tỷ 800 triệu,3 PN,3 WC,163 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-nha-hem-duong-lac-long-quan-4-tang-ngang-6m-nhinh-7-ty-id22468801,2024-04-28
"Nhà đẹp! Hẻm xe hơi Bình Lợi Bình Thạnh 100m2 (5x20) chỉ 12,48tỷ","Quận Bình Thạnh, TPHCM",12 tỷ 480 triệu,8 PN,8 WC,160 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/nha-dep-hem-xe-hoi-binh-loi-binh-thanh-100m2-5x20-chi-12-48ty-id22099433,2024-04-28
Bán nhà 4 Tầng 60m2 - Ngang 6m - Hẻm xe tải Làng Tăng Phú - Nhỉnh 4 Tỷ,"Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ 800 triệu,16 PN,18 WC,100 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-4-tang-60m2-ngang-6m-hem-xe-tai-lang-tang-phu-nhinh-4-ty-id22489091,2024-04-28
Bán nhà mặt tiền kinh doanh Lạc Long Quân 4 tầng giá 16.x tỷ TL,"Quận Tân Bình, TPHCM",16 tỷ 800 triệu,4 PN,4 WC,60 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/ban-nha-mat-tien-kinh-doanh-lac-long-quan-4-tang-gia-16-x-ty-tl-id22412940,2024-04-28
Nhà phố KDC Cityland P7 100m2(5x20) 4 tầng KD đỉnh gần TTTM chỉ 17 tỷ,"Quận Gò Vấp, TPHCM",17 tỷ,4 PN,4 WC,62 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/nha-pho-kdc-cityland-p7-100m2-5x20-4-tang-kd-dinh-gan-tttm-chi-17-ty-id22491215,2024-04-28
"Nhỉnh 6 tỷ - đường 6m 1/ ngay kdc hiệp thành city quận 12, 5 tầng","Quận 12, TPHCM",6 tỷ,4 PN,4 WC,100 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/nhinh-6-ty-duong-6m-1-ngay-kdc-hiep-thanh-city-quan-12-5-tang-id22522263,2024-04-28
"Bán nhà liền kề nguyên căn có thang máy khu Hưng Gia 3, ở Phú Mỹ Hưng","Quận 7, TPHCM",28 tỷ,4 PN,5 WC,69 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-nha-lien-ke-nguyen-can-co-thang-may-khu-hung-gia-3-o-phu-my-hung-id22502910,2024-04-28
"Nhà hẻm đường Tô Hiến Thành, gần Bắc Hải, 4 tầng, 4.4x11m, nhỉnh 8 tỷ","Quận 10, TPHCM",8 tỷ 500 triệu,5 PN,6 WC,111 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/nha-hem-duong-to-hien-thanh-gan-bac-hai-4-tang-4-4x11m-nhinh-8-ty-id22467617,2024-04-28
"Siêu phẩm! Biệt thự Mini 102m2 Phan Xích Long Bình Thạnh 4 tầng 8,29tỷ","Quận Bình Thạnh, TPHCM",8 tỷ 290 triệu,4 PN,4 WC,48 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/sieu-pham-biet-thu-mini-102m2-phan-xich-long-binh-thanh-4-tang-8-29ty-id21987296,2024-04-28
Bán nhà hẻm xe hơi chính chủ 45m2-Ngay trung tâm Phước Long B-Nhỉnh 3T,"Quận 9 (TP. Thủ Đức), TPHCM",3 tỷ 500 triệu,5 PN,4 WC,102 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-hem-xe-hoi-chinh-chu-45m2-ngay-trung-tam-phuoc-long-b-nhinh-3t-id22471146,2024-04-28
Bán biệt thự Tân Sơn Nhì Tân Phú 6.7m x 18m 4 tầng chỉ 14.5 tỷ TL,"Quận Tân Phú, TPHCM",14 tỷ 500 triệu,2 PN,1 WC,50 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/ban-biet-thu-tan-son-nhi-tan-phu-6-7m-x-18m-4-tang-chi-14-5-ty-tl-id22463576,2024-04-28
Biệt thự Đặng Thùy Trâm rộng 15m 240m2 5lầu mái Thái view sông 28.5 tỷ,"Quận Bình Thạnh, TPHCM",28 tỷ 500 triệu,6 PN,5 WC,120 m2,https://mogi.vn/quan-binh-thanh/mua-nha-biet-thu-lien-ke/biet-thu-dang-thuy-tram-rong-15m-240m2-5lau-mai-thai-view-song-28-5-ty-id22521334,2024-04-28
"Chỉ hơn 3 tỷ - nhà hxh ngay trung tâm nguyễn ảnh thủ quận 12 - 65m2,","Quận 12, TPHCM",3 tỷ 490 triệu,8 PN,6 WC,240 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/chi-hon-3-ty-nha-hxh-ngay-trung-tam-nguyen-anh-thu-quan-12-65m2-id22526337,2024-04-28
Bán nhà 1T1L 2pn 72m2 đường số 8 Linh Xuân,"Quận Thủ Đức (TP. Thủ Đức), TPHCM",3 tỷ 550 triệu,2 PN,1 WC,65 m2,https://mogi.vn/quan-thu-duc/mua-nha-hem-ngo/ban-nha-1t1l-2pn-72m2-duong-so-8-linh-xuan-id22486152,2024-04-28
"Bán nhà phố mặt tiền đường lớn kế góc đường Bùi Bằng Đoàn, Phú Mỹ Hưng","Quận 7, TPHCM",26 tỷ,5 PN,11 WC,53 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-nha-pho-mat-tien-duong-lon-ke-goc-duong-bui-bang-doan-phu-my-hung-id22502906,2024-04-28
"Nhà hẻm đường Thành Thái, gần chung cư Rivera Park, 4.3x25m, chỉ 14 tỷ","Quận 10, TPHCM",14 tỷ,5 PN,5 WC,111 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/nha-hem-duong-thanh-thai-gan-chung-cu-rivera-park-4-3x25m-chi-14-ty-id22467130,2024-04-28
"Bán nhà 125m2 đường 385 - Ngang 5,6m-Đường ô tô-Tp Thủ Đức- Đúng 6T TL","Quận 9 (TP. Thủ Đức), TPHCM",6 tỷ,8 PN,8 WC,160 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-125m2-duong-385-ngang-5-6m-duong-o-to-tp-thu-duc-dung-6t-tl-id22533147,2024-04-28
"VIP! Hẻm xe hơi Nguyễn Gia Trí Bình Thạnh cạnh Hàng Xanh 70m2chỉ 6,68t","Quận Bình Thạnh, TPHCM",6 tỷ 680 triệu,3 PN,3 WC,125 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/vip-hem-xe-hoi-nguyen-gia-tri-binh-thanh-canh-hang-xanh-70m2chi-6-68t-id21778312,2024-04-28
Bán nhà Phạm văn Bạch 48m2 3 tầng mới tinh sát mặt tiền chỉ 3.5 tỷ,"Quận Tân Bình, TPHCM",3 tỷ 500 triệu,5 PN,5 WC,70 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-nha-pham-van-bach-48m2-3-tang-moi-tinh-sat-mat-tien-chi-3-5-ty-id22450993,2024-04-28
Nhà phố đẹp hẻm 331 Phan Huy Ích 68m2 gần Emart tặng NT ở ngay 7.7 tỷ,"Quận Gò Vấp, TPHCM",7 tỷ 700 triệu,3 PN,3 WC,50 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-pho-dep-hem-331-phan-huy-ich-68m2-gan-emart-tang-nt-o-ngay-7-7-ty-id22521421,2024-04-28
Bán nhà cấp 4 1pn 45m2 đường số 10 linh trung,"Quận Thủ Đức (TP. Thủ Đức), TPHCM",3 tỷ 500 triệu,5 PN,4 WC,68 m2,https://mogi.vn/quan-thu-duc/mua-nha-hem-ngo/ban-nha-cap-4-1pn-45m2-duong-so-10-linh-trung-id22476070,2024-04-28
"Bán đất MT Võ Văn Hát, Long Trường,Q9 -DT: 159,5 m2(5x32m) 7 tỷ 6","Quận 9 (TP. Thủ Đức), TPHCM",7 tỷ 600 triệu,1 PN,1 WC,45 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-dat-mt-vo-van-hat-long-truong-q9-dt-159-5-m2-5x32m-7-ty-6-id22528566,2024-04-28
"Nhà hẻm nhựa 6m, Lý Thường Kiệt, 6 Tầng, 4x16m, nhỉnh 17 tỷ","Quận 10, TPHCM",17 tỷ 500 triệu,0 PN,0 WC,159 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/nha-hem-nhua-6m-ly-thuong-kiet-6-tang-4x16m-nhinh-17-ty-id22465809,2024-04-28
"Hot ! Bán nhà Hẻm xe hơi Đỗ Tấn Phong, Phú Nhuận 72m2  7PN chỉ 7,99 tỷ","Quận Phú Nhuận, TPHCM",7 tỷ 990 triệu,10 PN,9 WC,64 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/hot-ban-nha-hem-xe-hoi-do-tan-phong-phu-nhuan-72m2-7pn-chi-7-99-ty-id21778177,2024-04-28
Mua bán nhà riêng 85m2 - hẻm ô tô - Phước Long B - Tp Thủ Đức-Nhỉnh 4T,"Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ 700 triệu,7 PN,7 WC,72 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/mua-ban-nha-rieng-85m2-hem-o-to-phuoc-long-b-tp-thu-duc-nhinh-4t-id22482642,2024-04-28
"Bán nhà Phạm Văn Bạch oto tránh 5m x 20m, 3 tầng chỉ 12.x tỷ","Quận Tân Bình, TPHCM",12 tỷ 600 triệu,3 PN,2 WC,85 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/ban-nha-pham-van-bach-oto-tranh-5m-x-20m-3-tang-chi-12-x-ty-id22450983,2024-04-28
HIẾM MTKD ngang 11m 340m2 view GÓC Quang Trung tiện xây tòa nhà 31 tỷ,"Quận Gò Vấp, TPHCM",31 tỷ,4 PN,4 WC,100 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/hiem-mtkd-ngang-11m-340m2-view-goc-quang-trung-tien-xay-toa-nha-31-ty-id22523788,2024-04-28
"Hơn 170m2, ngang khủng 8.5m - đường xe tải thông an phú đông quận 12","Quận 12, TPHCM",7 tỷ,5 PN,0 WC,340 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/hon-170m2-ngang-khung-8-5m-duong-xe-tai-thong-an-phu-dong-quan-12-id22530841,2024-04-28
"Bán nhà phố Hưng Gia 1, Phú Mỹ Hưng ,q7 ,hcm","Quận 7, TPHCM",22 tỷ,4 PN,4 WC,171 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-nha-pho-hung-gia-1-phu-my-hung-q7-hcm-id22274964,2024-04-28
"Bán gấp biệt thự liền kề Mỹ Thái, 2 mặt tiền đường nội khu Phú Mỹ Hưng","Quận 7, TPHCM",31 tỷ 500 triệu,6 PN,6 WC,126 m2,https://mogi.vn/quan-7/mua-nha-biet-thu-lien-ke/ban-gap-biet-thu-lien-ke-my-thai-2-mat-tien-duong-noi-khu-phu-my-hung-id22428802,2024-04-28
"Bán nhà mặt tiền Làng Tăng Phú, ngang 7m . Tăng Nhơn Phú A, Quận 9.","Quận 9 (TP. Thủ Đức), TPHCM",11 tỷ 500 triệu,4 PN,3 WC,126 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-mat-tien-lang-tang-phu-ngang-7m-tang-nhon-phu-a-quan-9-id22190021,2024-04-28
"Nhà hẻm 6m, Điện Biên Phủ, 5 tầng, xe hơi đỗ cửa, 60m2, nhỉnh 12 tỷ","Quận 10, TPHCM",12 tỷ 500 triệu,8 PN,8 WC,160 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/nha-hem-6m-dien-bien-phu-5-tang-xe-hoi-do-cua-60m2-nhinh-12-ty-id22463664,2024-04-28
Mua bán nhà 60m2 - hẻm ô tô - ngang 4m -  Tp Thủ Đức - Nhỉnh 3T,"Quận 9 (TP. Thủ Đức), TPHCM",3 tỷ 950 triệu,4 PN,4 WC,60 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/mua-ban-nha-60m2-hem-o-to-ngang-4m-tp-thu-duc-nhinh-3t-id22481113,2024-04-28
"Giá đầu tư tốt! Đất khu du lịch Bình Quới Bình Thạnh 1000m2 chỉ 9,89tỷ","Quận Bình Thạnh, TPHCM",9 tỷ 900 triệu,2 PN,1 WC,50 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/gia-dau-tu-tot-dat-khu-du-lich-binh-quoi-binh-thanh-1000m2-chi-9-89ty-id21957988,2024-04-28
"Bán nhà Nguyễn Sỹ Sách gần 70m2, 3 tầng mới cứng chỉ 5.2 tỷ","Quận Tân Bình, TPHCM",5 tỷ 200 triệu,10 PN,10 WC,1000 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-nha-nguyen-sy-sach-gan-70m2-3-tang-moi-cung-chi-5-2-ty-id22452126,2024-04-28
GẤP BÁN nhà 4 lầu hẻm 679 Quang Trung 72m2 KD tốt ngay chợ HTT 10.5 tỷ,"Quận Gò Vấp, TPHCM",10 tỷ 500 triệu,4 PN,4 WC,70 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/gap-ban-nha-4-lau-hem-679-quang-trung-72m2-kd-tot-ngay-cho-htt-10-5-ty-id22533686,2024-04-28
Bán nhà hẻm xe tải tân thới nhất quận 12 - 100m2 - 4 tầng - ngang gần,"Quận 12, TPHCM",5 tỷ 200 triệu,4 PN,3 WC,72 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/ban-nha-hem-xe-tai-tan-thoi-nhat-quan-12-100m2-4-tang-ngang-gan-id22536790,2024-04-28
Bán nhà 1t1l 47m2 1pn đường 5 linh trung,"Quận Thủ Đức (TP. Thủ Đức), TPHCM",2 tỷ 200 triệu,5 PN,4 WC,100 m2,https://mogi.vn/quan-thu-duc/mua-nha-hem-ngo/ban-nha-1t1l-47m2-1pn-duong-5-linh-trung-id22387014,2024-04-28
"Bán biệt thự liền kề Mỹ Thái 1, đường C đổi diện công viên Phú Mỹ Hưng","Quận 7, TPHCM",45 tỷ,1 PN,1 WC,47 m2,https://mogi.vn/quan-7/mua-nha-biet-thu-lien-ke/ban-biet-thu-lien-ke-my-thai-1-duong-c-doi-dien-cong-vien-phu-my-hung-id22428796,2024-04-28
"Bán mặt tiền Lê Văn Việt, P Tân Phú, Q9,  - ngay ngã ba Mỹ Thành","Quận 9 (TP. Thủ Đức), TPHCM",13 tỷ,3 PN,3 WC,126 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-mat-tien-le-van-viet-p-tan-phu-q9-ngay-nga-ba-my-thanh-id21430426,2024-04-28
"Nhà hẻm nhựa 6m, Thiên Phước, Tân Bình, 70m2, nở hậu 4.6m, nhỉnh 8 tỷ","Quận Tân Bình, TPHCM",8 tỷ 500 triệu,2 PN,2 WC,100 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/nha-hem-nhua-6m-thien-phuoc-tan-binh-70m2-no-hau-4-6m-nhinh-8-ty-id22462936,2024-04-28
"Siêu đẹp ! HXH, Hoàng Hoa Thám, Bình Thạnh 6*11m *4 tầng chỉ 8,45 tỷ","Quận Bình Thạnh, TPHCM",8 tỷ 450 triệu,3 PN,2 WC,70 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/sieu-dep-hxh-hoang-hoa-tham-binh-thanh-6-11m-4-tang-chi-8-45-ty-id21683300,2024-04-28
Siêu Phẩm 108m2 có dòng tiề -Ngang 6m-hẻm ô tô-Phước Long B-nhỉnh 4T,"Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ 850 triệu,4 PN,3 WC,66 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/sieu-pham-108m2-co-dong-tie-ngang-6m-hem-o-to-phuoc-long-b-nhinh-4t-id22525545,2024-04-28
Bán nhà F11 Tân Bìnhchir 5.2 tỷ ngày ngã tư Bảy Hiền 2 tầng 50.5m2,"Quận Tân Bình, TPHCM",5 tỷ 200 triệu,3 PN,2 WC,108 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-nha-f11-tan-binhchir-5-2-ty-ngay-nga-tu-bay-hien-2-tang-50-5m2-id22456951,2024-04-28
"Nhà MTKD gần sân bay 141m2 ngang 5.5m Nguyễn Văn Công TN 20tr, 16.5 tỷ","Quận Gò Vấp, TPHCM",16 tỷ 500 triệu,2 PN,2 WC,50 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/nha-mtkd-gan-san-bay-141m2-ngang-5-5m-nguyen-van-cong-tn-20tr-16-5-ty-id22444489,2024-04-28
Bán nhà mặt tiền hơn 110m2 - ngay trường chinh quận 12 - nhà cấp 4,"Quận 12, TPHCM",6 tỷ 700 triệu,7 PN,7 WC,141 m2,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/ban-nha-mat-tien-hon-110m2-ngay-truong-chinh-quan-12-nha-cap-4-id22539638,2024-04-28
Bán nhà 1T1L 2PN 2 mặt tiền đường 6 Linh Tây,"Quận Thủ Đức (TP. Thủ Đức), TPHCM",5 tỷ 150 triệu,8 PN,8 WC,160 m2,https://mogi.vn/quan-thu-duc/mua-duong-noi-bo/ban-nha-1t1l-2pn-2-mat-tien-duong-6-linh-tay-id22288383,2024-04-28
"Bán nhà phố 5 lầu có hầm và thang máy khu Hưng Gia, đô thị Phú Mỹ Hưng","Quận 7, TPHCM",34 tỷ,2 PN,2 WC,53 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-nha-pho-5-lau-co-ham-va-thang-may-khu-hung-gia-do-thi-phu-my-hung-id22427695,2024-04-28
"Bán Đất Mặt Tiền đường số 12 Trường Thọ, DT 360m2 giá 22 tỷ","Quận Thủ Đức (TP. Thủ Đức), TPHCM",22 tỷ,12 PN,13 WC,111 m2,https://mogi.vn/quan-thu-duc/mua-nha-mat-tien-pho/ban-dat-mat-tien-duong-so-12-truong-tho-dt-360m2-gia-22-ty-id22461835,2024-04-28
Thời điểm vàng để đầu tư bất động sản nhà kinh doanh tại Phú Mỹ Hưng,"Quận 7, TPHCM",23 tỷ,1 PN,1 WC,360 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/thoi-diem-vang-de-dau-tu-bat-dong-san-nha-kinh-doanh-tai-phu-my-hung-id22447908,2024-04-28
"Bán nhà hẻm xe hơi, Tô Hiến Thành, Quận 10, 5 Tầng, 53m2, nhỉnh 9 tỷ","Quận 10, TPHCM",9 tỷ 600 triệu,5 PN,5 WC,111 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/ban-nha-hem-xe-hoi-to-hien-thanh-quan-10-5-tang-53m2-nhinh-9-ty-id22456637,2024-04-28
"Siêu vị trí ! Hẻm xe hơi Lê Văn Duyệt, Bình Thạnh 120m2 chỉ 10,35 tỷ","Quận Bình Thạnh, TPHCM",10 tỷ 350 triệu,4 PN,5 WC,53 m2,https://mogi.vn/quan-binh-thanh/mua-nha-mat-tien-pho/sieu-vi-tri-hem-xe-hoi-le-van-duyet-binh-thanh-120m2-chi-10-35-ty-id21786874,2024-04-28
Bán Nhà Riêng 126m2-Đình Phong Phú–Ngang 5m–Dòng Tiền–Tp Thủ Đức–6T TL,"Quận 9 (TP. Thủ Đức), TPHCM",6 tỷ,30 PN,30 WC,120 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-rieng-126m2-dinh-phong-phungang-5mdong-tientp-thu-duc6t-tl-id22538576,2024-04-28
"Mặt tiền Gò Dầu 112M2, 3 tầng thu nhập hàng tháng gần 50 triệu/ tháng","Quận Tân Phú, TPHCM",17 tỷ 200 triệu,5 PN,3 WC,126 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/mat-tien-go-dau-112m2-3-tang-thu-nhap-hang-thang-gan-50-trieu-thang-id22480705,2024-04-28
NGỘP NẶNG nhà đẹp rộng 6m hẻm 102 Lê Văn Thọ 132m2 GẤP 10.7 tỷ sát CV,"Quận Gò Vấp, TPHCM",10 tỷ 700 triệu,7 PN,7 WC,115 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ngop-nang-nha-dep-rong-6m-hem-102-le-van-tho-132m2-gap-10-7-ty-sat-cv-id22464319,2024-04-28
"Bán nhà mặt tiền đẹp 4 lầu (4,3x20) 419 Lê Đức Thọ P17 Gò Vấp (9 phòng","Quận Gò Vấp, TPHCM",15 tỷ 280 triệu,6 PN,3 WC,132 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/ban-nha-mat-tien-dep-4-lau-4-3x20-419-le-duc-tho-p17-go-vap-9-phong-id22535852,2024-04-28
"Nhà phố nội khu Hưng Gia 3, Phú Mỹ Hưng có thang máy đang cần bán","Quận 7, TPHCM",25 tỷ,9 PN,10 WC,85 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/nha-pho-noi-khu-hung-gia-3-phu-my-hung-co-thang-may-dang-can-ban-id22427693,2024-04-28
Bán nhà phố tự xây khu thương mại dịch vụ ở trung tâm Phú Mỹ Hưng,"Quận 7, TPHCM",23 tỷ 500 triệu,5 PN,5 WC,111 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-nha-pho-tu-xay-khu-thuong-mai-dich-vu-o-trung-tam-phu-my-hung-id22460931,2024-04-28
"Bán nhà hẻm 6m, Nguyễn Thị Nhỏ, Tân Bình, 4 Tầng, 4.2x15m, nhỉnh 9 tỷ","Quận Tân Bình, TPHCM",9 tỷ 300 triệu,5 PN,5 WC,111 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-nha-hem-6m-nguyen-thi-nho-tan-binh-4-tang-4-2x15m-nhinh-9-ty-id22456211,2024-04-28
"Siếu hiếm! Ngang 5m, hẻm xe hơi Huỳnh Văn Bánh, Phú Nhuận 76m2 9,85 tỷ","Quận Phú Nhuận, TPHCM",9 tỷ 850 triệu,4 PN,4 WC,63 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/sieu-hiem-ngang-5m-hem-xe-hoi-huynh-van-banh-phu-nhuan-76m2-9-85-ty-id21803663,2024-04-28
Bán nhà mới chính chủ 150m2 - Hẻm xe hơi tránh nhau TNPA- Tặng full nt,"Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ 499 triệu,5 PN,4 WC,76 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-moi-chinh-chu-150m2-hem-xe-hoi-tranh-nhau-tnpa-tang-full-nt-id22471605,2024-04-28
Mặt tiền kinh doanh kế Lê Văn Quới 90m2 (4mx 22m) đang cho thuê 15tr,"Quận Bình Tân, TPHCM",4 tỷ 999 triệu,8 PN,8 WC,160 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/mat-tien-kinh-doanh-ke-le-van-quoi-90m2-4mx-22m-dang-cho-thue-15tr-id22485937,2024-04-28
Nhà HIẾM hẻm 78 Nguyễn Văn Khối 6m 108m2 KD đa nghề gần Làng Hoa 14 tỷ,"Quận Gò Vấp, TPHCM",14 tỷ,2 PN,2 WC,90 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/nha-hiem-hem-78-nguyen-van-khoi-6m-108m2-kd-da-nghe-gan-lang-hoa-14-ty-id22466479,2024-04-28
"Bán nhà rẻ rộng (7,2x9,8) 778/22/37 Thống Nhất, P15, Gò Vấp","Quận Gò Vấp, TPHCM",3 tỷ 850 triệu,4 PN,4 WC,108 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-re-rong-7-2x9-8-778-22-37-thong-nhat-p15-go-vap-id22545774,2024-04-28
"Nhỉnh 5 tỷ - mặt tiền kinh doanh đông hưng thuận quận 12 - hơn 100m2,","Quận 12, TPHCM",5 tỷ 500 triệu,4 PN,2 WC,71 m2,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/nhinh-5-ty-mat-tien-kinh-doanh-dong-hung-thuan-quan-12-hon-100m2-id22539683,2024-04-28
"Bán nhà thương mại 5 lầu khu phố Hưng Gia 1, Phú Mỹ Hưng có thang máy","Quận 7, TPHCM",24 tỷ,3 PN,2 WC,101 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-nha-thuong-mai-5-lau-khu-pho-hung-gia-1-phu-my-hung-co-thang-may-id22427629,2024-04-28
"Nhà hẻm 6m, Nguyễn Thị Nhỏ, Tân Bình, Ngang 6m, 4 Tầng, nhỉnh 9 tỷ","Quận Tân Bình, TPHCM",9 tỷ 850 triệu,5 PN,6 WC,111 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/nha-hem-6m-nguyen-thi-nho-tan-binh-ngang-6m-4-tang-nhinh-9-ty-id22456209,2024-04-28
Mua bán nhà 60m2 - Hẻm ô tô - Phước Long A - Quận 9 - Nhỉnh 4 tỷ nhỏ,"Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ 300 triệu,4 PN,5 WC,75 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/mua-ban-nha-60m2-hem-o-to-phuoc-long-a-quan-9-nhinh-4-ty-nho-id22504928,2024-04-28
"Hot! Xe hơi vào nhà Bạch Đằng, Bình Thạnh 68m2, 4 tầng 4PN chỉ 7,86tỷ","Quận Bình Thạnh, TPHCM",7 tỷ 860 triệu,2 PN,1 WC,60 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/hot-xe-hoi-vao-nha-bach-dang-binh-thanh-68m2-4-tang-4pn-chi-7-86ty-id21683033,2024-04-28
Bán nhà mặt tiền Đông Hưng Thuận Q.12 190m2 ngang 6 Chỉ 9 tỷ thương lư,"Quận 12, TPHCM",9 tỷ,4 PN,4 WC,68 m2,https://mogi.vn/quan-12/mua-nha-mat-tien-pho/ban-nha-mat-tien-dong-hung-thuan-q-12-190m2-ngang-6-chi-9-ty-thuong-lu-id22361249,2024-04-28
Mặt tiền KD sầm uất Bùi Quang Là 236m2 rộng 9m cấp 4 gần Emart 12.5 tỷ,"Quận Gò Vấp, TPHCM",12 tỷ 500 triệu,5 PN,4 WC,190 m2,https://mogi.vn/quan-go-vap/mua-nha-mat-tien-pho/mat-tien-kd-sam-uat-bui-quang-la-236m2-rong-9m-cap-4-gan-emart-12-5-ty-id22467205,2024-04-28
Bán nhà mới rẻ đẹp 4 tầng (4x15) 435/12 Lê Văn Thọ P9 Gò Vấp (Làng Hoa,"Quận Gò Vấp, TPHCM",7 tỷ 900 triệu,9 PN,8 WC,236 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/ban-nha-moi-re-dep-4-tang-4x15-435-12-le-van-tho-p9-go-vap-lang-hoa-id22528806,2024-04-28
